548,"鞍山市","AnShan Shi","210300","ASN"
549,"市辖区","Shixiaqu","210301",
550,"铁东区","Tiedong Qu","210302","TED"
551,"铁西区","Tiexi Qu","210303","TXL"
552,"立山区","Lishan Qu","210304","LAS"
553,"千山区","Qianshan Qu","210311","QSQ"
554,"台安县","Tai,an Xian","210321","TAX"
555,"岫岩满族自治县","Xiuyan Manzu Zizhixian","210323","XYL"
556,"海城市","Haicheng Shi","210381","HCL"
557,"抚顺市","Fushun Shi","210400","FSN"
558,"市辖区","Shixiaqu","210401",
559,"新抚区","Xinfu Qu","210402","XFU"
560,"露天区","Lutian Qu","210403","LTF"
561,"望花区","Wanghua Qu","210404","WHF"
562,"顺城区","Shuncheng Qu","210411","SCF"
563,"抚顺县","Fushun Xian","210421","FSX"
564,"新宾满族自治区","Xinbin Manzu Zizhixian","210422","XBN"
565,"清原满族自治区","Qingyuan Manzu Zizhixian","210423","QYA"
566,"本溪市","Benxi Shi","210500","BXS"
567,"市辖区","Shixiaqu","210501",
568,"平山区","Pingshan Qu","210502","PSN"
569,"溪湖区","Xihu Qu","210503","XHB"
570,"明山区","Mingshan Qu","210504","MSB"
571,"南芬区","Nanfen Qu","210505","NFQ"
572,"本溪满族自治县","Benxi Manzu Zizhixian","210521","BXX"
573,"桓仁满族自治县","Huanren Manzu Zizhixian","210522","HRL"
574,"丹东市","Dandong Shi","210600","DDG"
575,"市辖区","Shixiaqu","210601",
576,"元宝区","Yuanbao Qu","210602","YBD"
577,"振兴区","Zhenxing Qu","210603","ZXQ"
578,"振安区","Zhen,an Qu","210604","ZAQ"
579,"宽甸满族自治县","Kuandian Manzu Zizhixian","210624","KDN"
580,"东港市","Donggang Shi","210681","DGS"
581,"凤城市","Fengcheng Shi","210682","FCL"
582,"锦州市","Jinzhou Shi","210700","JNZ"
583,"市辖区","Shixiaqu","210701",
584,"古塔区","Guta Qu","210702","GTQ"
585,"凌河区","Linghe Qu","210703","LHF"
586,"太河区","Taihe Qu","210711","THJ"
587,"黑山县","Heishan Xian","210726","HSL"
588,"义县","Yi Xian","210727","YXL"
589,"凌海市","Linghai Shi","210781","LHL"
590,"北宁市","Beining Shi","210782","BNG"
591,"营口市","Yingkou Shi","210800","YIK"
592,"市辖区","Shixiaqu","210801",
593,"站前区","Zhanqian Qu","210802","ZQQ"
594,"西市区","Xishi Qu","210803","XII"
595,"鲅鱼圈区","Bayuquan Qu","210804","BYQ"
596,"老边区","Laobian Qu","210811","LOB"
597,"盖州市","Gaizhou Shi","210881","GZU"
598,"大石桥市","Dashiqiao Shi","210882","DSQ"
599,"阜新市","Fuxin Shi","210900","FXS"
600,"市辖区","Shixiaqu","210901",
601,"海州区","Haizhou Qu","210902","HZF"
602,"新邱区","Xinqiu Qu","210903","XQF"
603,"太平区","Taiping Qu","210904","TPG"
604,"清河门区","Qinghemen Qu","210905","QHM"
605,"细河区","Xihe Qu","210911","XHO"
606,"阜新蒙古族自治县","Fuxin Mongolzu Zizhixian","210921","FXX"
607,"彰武县","Zhangwu Xian","210922","ZWU"
608,"辽阳市","Liaoyang Shi","211000","LYL"
609,"市辖区","Shixiaqu","211001",
610,"白塔区","Baita Qu","211002","BTL"
611,"文圣区","Wensheng Qu","211003","WST"
612,"宏伟区","Hongwei Qu","211004","HWQ"
613,"弓长岭区","Gongchangling Qu","211005","GCL"
614,"太子河区","Taizihe Qu","211011","TZH"
615,"辽阳县","Liaoyang Xian","211021","LYX"
616,"灯塔市","Dengta Shi","211081","DTL"
617,"盘锦市","Panjin Shi","211100","PJS"
618,"市辖区","Shixiaqu","211101",
619,"双台子区","Shuangtaizi Qu","211102","STZ"
620,"兴隆台区","Xinglongtai Qu","211103","XLT"
621,"大洼县","Dawa Xian","211121","DWA"
622,"盘山县","Panshan Xian","211122","PNS"
623,"铁岭市","Tieling Shi","211200","TLS"
624,"市辖区","Shixiaqu","211201",
625,"银州区","Yinzhou Qu","211202","YZU"
626,"清河区","Qinghe Qu","211204","QHQ"
627,"铁岭县","Tieling Xian","211221","TLG"
628,"西丰县","Xifeng Xian","211223","XIF"
629,"昌图县","Changtu Xian","211224","CTX"
630,"铁法市","Tiefa Shi","211281","TFA"
631,"开原市","Kaiyuan Shi","211282","KYS"
632,"朝阳市","Chaoyang Shi","211300","CYS"
633,"市辖区","Shixiaqu","211301",
634,"双塔区","Shuangta Qu","211302","STQ"
635,"龙城区","Longcheng Qu","211303","LCL"
636,"朝阳县","Chaoyang Xian","211321","CYG"
637,"建平县","Jianping Xian","211322","JPG"
638,"喀喇沁左翼蒙古族自治县","Harqin Zuoyi Mongolzu Zizhixian","211324","HAZ"
639,"北票市","Beipiao Shi","211381","BPO"
640,"凌源市","Lingyuan Shi","211382","LYK"
641,"葫芦岛市","Huludao Shi","211400","HLD"
642,"市辖区","Shixiaqu","211401",
643,"连山区","Lianshan Qu","211402","LSQ"
644,"龙港区","Longgang Qu","211403","LGD"
645,"南票区","Nanpiao Qu","211404","NPQ"
646,"绥中县","Suizhong Xian","211421","SZL"
647,"建昌县","Jianchang Xian","211422","JCL"
648,"兴城市","Xingcheng Shi","211481","XCL"
649,"长春市","Changchun Shi","220100","CGQ"
650,"市辖区","Shixiaqu","220101",
651,"南关区","Nanguan Qu","220102","NGN"
652,"宽城区","Kuancheng Qu","220103","KCQ"
653,"朝阳区","Chaoyang Qu","220104","CYC"
654,"二道区","Erdao Qu","220105","EDQ"
655,"绿园区","Lvyuan Qu","220106","LYQ"
656,"双阳区","Shuangyang Qu","220112","SYQ"
657,"农安县","Nong,an Xian","220122","NAJ"
658,"九台市","Jiutai Shi","220180","JUT"
659,"榆树市","Yushu Shi","220182","YSS"
660,"德惠市","Dehui Shi","220183","DEH"
661,"吉林市","Jilin Shi","220200","JLS"
662,"市辖区","Shixiaqu","220201",
663,"昌邑区","Changyi Qu","220202","CYI"
664,"龙潭区","Longtan Qu","220203","LTQ"
665,"船营区","Chuanying Qu","220204","CYJ"
666,"丰满区","Fengman Qu","220211","FMQ"
667,"永吉县","Yongji Xian","220221","YOJ"
668,"蛟河市","Jiaohe Shi","220281","JHJ"
669,"桦甸市","Huadian Shi","220282","HDJ"
670,"舒兰市","Shulan Shi","220283","SLN"
671,"磐石市","Panshi Shi","220284","PSI"
672,"四平市","Siping Shi","220300","SPS"
673,"市辖区","Shixiaqu","220301",
674,"铁西区","Tiexi Qu","220302","TXS"
675,"铁东区","Tiedong Qu","220303","TDQ"
676,"梨树县","Lishu Xian","220322","LSU"
677,"伊通满族自治县","Yitong Manzu Zizhixian","220323","YTO"
678,"公主岭市","Gongzhuling Shi","220381","GZL"
679,"双辽市","Shuangliao Shi","220382","SLS"
680,"辽源市","Liaoyuan Shi","220400","LYH"
681,"市辖区","Shixiaqu","220401",
682,"龙山区","Longshan Qu","220402","LGS"
683,"西安区","Xi,an Qu","220403","XAA"
684,"东丰县","Dongfeng Xian","220421","DGF"
685,"东辽县","Dongliao Xian","220422","DLX"
686,"通化市","Tonghua Shi","220500","THS"
687,"市辖区","Shixiaqu","220501",
688,"东昌区","Dongchang Qu","220502","DCT"
689,"二道江区","Erdaojiang Qu","220503","EDJ"
690,"通化县","Tonghua Xian","220521","THX"
691,"辉南县","Huinan Xian","220523","HNA"
692,"柳河县","Liuhe Xian","220524","LHC"
693,"梅河口市","Meihekou Shi","220581","MHK"
694,"集安市","Ji,an Shi","220582","KNC"
695,"白山市","Baishan Shi","220600","BSN"
696,"市辖区","Shixiaqu","220601",
697,"八道江区","Badaojiang Qu","220602","BDJ"
698,"抚松县","Fusong Xian","220621","FSG"
699,"靖宇县","Jingyu Xian","220622","JYJ"
700,"长白朝县族自治县","Changbai Chosenzu Zizhixian","220623","CGB"
701,"江源县","Jiangyuan Xian","220625","JYT"
702,"临江市","Linjiang Shi","220681","LIN"
703,"松原市","Songyuan Shi","220700","SYU"
704,"市辖区","Shixiaqu","220701",
705,"宁江区","Ningjiang Qu","220702","NJA"
706,"前郭尔罗斯蒙古族自治县","Qian Gorlos Mongolzu Zizhixian","220721","QGO"
707,"长岭县","Changling Xian","220722","CLG"
708,"乾安县","Qian,an Xian","220723","QAJ"
709,"扶余县","Fuyu Xian","220724","FYU"
710,"白城市","Baicheng Shi","220800","BCS"
711,"市辖区","Shixiaqu","220801",
712,"洮北区","Taobei Qu","220802","TBQ"
713,"镇赉县","Zhenlai Xian","220821","ZLA"
714,"通榆县","Tongyu Xian","220822","TGY"
715,"洮南市","Taonan Shi","220881","TNS"
716,"大安市","Da,an Shi","220882","DNA"
717,"延边朝鲜族自治州","Yanbian Chosenzu Zizhizhou","222400","YBZ"
718,"延吉市","Yanji Shi","222401","YNJ"
719,"图们市","Tumen Shi","222402","TME"
720,"敦化市","Dunhua Shi","222403","DHS"
721,"珲春市","Hunchun Shi","222404","HUC"
722,"龙井市","Longjing Shi","222405","LJJ"
723,"和龙市","Helong Shi","222406","HEL"
724,"汪清县","Wangqing Xian","222424","WGQ"
725,"安图县","Antu Xian","222426","ATU"
726,"哈尔滨市","Harbin Shi","230100","HRB"
727,"市辖区","Shixiaqu","230101",
728,"道里区","Daoli Qu","230102","DLH"
729,"南岗区","Nangang Qu","230103","NGQ"
730,"道外区","Daowai Qu","230104","DWQ"
731,"太平区","Taiping Qu","230105","TPQ"
732,"香坊区","Xiangfang Qu","230106","XFQ"
733,"动力区","Dongli Qu","230107","DGL"
734,"平房区","Pingfang Qu","230108","PFQ"
735,"呼兰县","Hulan Xian","230121","HLH"
736,"依兰县","Yilan Xian","230123","YLH"
737,"方正县","Fangzheng Xian","230124","FZH"
738,"宾县","Bin Xian","230125","BNX"
739,"巴彦县","Bayan Xian","230126","BYH"
740,"木兰县","Mulan Xian","230127","MUL"
741,"通河县","Tonghe Xian","230128","TOH"
742,"延寿县","Yanshou Xian","230129","YSU"
743,"阿城市","Acheng Shi","230181","ACG"
744,"双城市","Shuangcheng Shi","230182","SCS"
745,"尚志市","Shangzhi Shi","230183","SZI"
746,"五常市","Wuchang Shi","230184","WCA"
747,"齐齐哈尔市","Qiqihar Shi","230200","NDG"
748,"市辖区","Shixiaqu","230201",
749,"龙沙区","Longsha Qu","230202","LQQ"
750,"建华区","Jianhua Qu","230203","JHQ"
751,"铁峰区","Tiefeng Qu","230204","TFQ"
752,"昂昂溪区","Ang,angxi Qu","230205","AAX"
753,"富拉尔基区","Hulan Ergi Qu","230206","HUE"
754,"碾子山区","Nianzishan Qu","230207","NZS"
755,"梅里斯达斡尔族","Meilisi Daurzu Qu","230208","MLS"
756,"龙江县","Longjiang Xian","230221","LGJ"
757,"依安县","Yi,an Xian","230223","YAN"
758,"泰来县","Tailai Xian","230224","TLA"
759,"甘南县","Gannan Xian","230225","GNX"
760,"富裕县","Fuyu Xian","230227","FYX"
761,"克山县","Keshan Xian","230229","KSN"
762,"克东县","Kedong Xian","230230","KDO"
763,"拜泉县","Baiquan Xian","230231","BQN"
764,"讷河市","Nehe Shi","230281","NEH"
765,"鸡西市","Jixi Shi","230300","JXI"
766,"市辖区","Shixiaqu","230301",
767,"鸡冠区","Jiguan Qu","230302","JGU"
768,"恒山区","Hengshan Qu","230303","HSD"
769,"滴道区","Didao Qu","230304","DDO"
770,"梨树区","Lishu Qu","230305","LJX"
771,"城子河区","Chengzihe Qu","230306","CZH"
772,"麻山区","Mashan Qu","230307","MSN"
773,"鸡东县","Jidong Xian","230321","JID"
774,"虎林市","Hulin Shi","230381","HUL"
775,"密山市","Mishan Shi","230382","MIS"
776,"鹤岗市","Hegang Shi","230400","HEG"
777,"市辖区","Shixiaqu","230401",
778,"向阳区","Xiangyang  Qu","230402","XYZ"
779,"工农区","Gongnong Qu","230403","GNH"
780,"南山区","Nanshan Qu","230404","NSQ"
781,"兴安区","Xing,an Qu","230405","XAH"
782,"东山区","Dongshan Qu","230406","DSA"
783,"兴山区","Xingshan Qu","230407","XSQ"
784,"萝北县","Luobei Xian","230421","LUB"
785,"绥宾县","Suibin Xian","230422","SBN"
786,"双鸭山市","Shuangyashan Shi","230500","SYS"
787,"市辖区","Shixiaqu","230501",
788,"尖山区","Jianshan Qu","230502","JSQ"
789,"岭东区","Lingdong Qu","230503","LDQ"
790,"四方台区","Sifangtai Qu","230505","SFT"
791,"宝山区","Baoshan Qu","230506","BSQ"
792,"集贤县","Jixian Xian","230521","JXH"
793,"友谊县","Youyi Xian","230522","YYI"
794,"宝清县","Baoqing Xian","230523","BQG"
795,"饶河县","Raohe Xian","230524","ROH"
796,"大庆市","Daqing Shi","230600","DQG"
797,"市辖区","Shixiaqu","230601",
798,"萨尔图区","Sairt Qu","230602","SAI"
799,"龙凤区","Longfeng Qu","230603","LFQ"
800,"让胡路区","Ranghulu Qu","230604","RHL"
801,"红岗区","Honggang Qu","230605","HGD"
802,"大同区","Datong Qu","230606","DHD"
803,"肇州县","Zhaozhou Xian","230621","ZAZ"
804,"肇源县","Zhaoyuan Xian","230622","ZYH"
805,"林甸县","Lindian Xian","230623","LDN"
806,"杜尔伯特蒙古族自治县","Dorbod Mongolzu Zizhixian","230624","DOM"
807,"伊春市","Yichun Shi","230700","YCH"
808,"市辖区","Shixiaqu","230701",
809,"伊春区","Yichun Qu","230702","YYC"
810,"南岔区","Nancha Qu","230703","NCQ"
811,"友好区","Youhao Qu","230704","YOH"
812,"西林区","Xilin Qu","230705","XIL"
813,"翠峦区","Cuiluan Qu","230706","CLN"
814,"新青区","Xinqing Qu","230707","XQQ"
815,"美溪区","Meixi Qu","230708","MXQ"
816,"金山屯区","Jinshantun Qu","230709","JST"
817,"五营区","Wuying Qu","230710","WYQ"
818,"乌马河区","Wumahe Qu","230711","WMH"
819,"汤旺河区","Tangwanghe Qu","230712","TWH"
820,"带岭区","Dailing Qu","230713","DLY"
821,"乌伊岭区","Wuyiling Qu","230714","WYL"
822,"红星区","Hongxing Qu","230715","HGX"
823,"上甘岭区","Shangganling Qu","230716","SGL"
824,"嘉阴县","Jiayin Xian","230722","JAY"
825,"铁力市","Tieli Shi","230781","TEL"
826,"佳木斯市","Jiamusi Shi","230800","JMU"
827,"市辖区","Shixiaqu","230801",
828,"永红区","Yonghong Qu","230802","YHJ"
829,"向阳区","Xiangyang  Qu","230803","XYQ"
830,"前进区","Qianjin Qu","230804","QJQ"
831,"东风区","Dongfeng Qu","230805","DFQ"
832,"郊区","Jiaoqu","230811","JQJ"
833,"桦南县","Huanan Xian","230822","HNH"
834,"桦川县","Huachuan Xian","230826","HCN"
835,"汤原县","Tangyuan Xian","230828","TYX"
836,"抚远县","Fuyuan Xian","230833","FUY"
837,"同江市","Tongjiang Shi","230881","TOJ"
838,"富锦市","Fujin Shi","230882","FUJ"
839,"七台河市","Qitaihe Shi","230900","QTH"
840,"市辖区","Shixiaqu","230901",
841,"新兴区","Xinxing Qu","230902","XXQ"
842,"桃山区","Taoshan Qu","230903","TSC"
843,"茄子河区","Qiezihe Qu","230904","QZI"
844,"勃利县","Boli Xian","230921","BLI"
845,"牡丹江市","Mudanjiang Shi","231000","MDG"
846,"市辖区","Shixiaqu","231001",
847,"东安区","Dong,an Qu","231002","DGA"
848,"阳明区","Yangming Qu","231003","YMQ"
849,"爱民区","Aimin Qu","231004","AMQ"
850,"西安区","Xi,an Qu","231005","XAQ"
851,"东宁县","Dongning Xian","231024","DON"
852,"林口县","Linkou Xian","231025","LKO"
853,"绥芬河市","Suifenhe Shi","231081","SFE"
854,"海林市","Hailin Shi","231083","HLS"
855,"宁安市","Ning,an Shi","231084","NAI"
856,"穆棱市","Muling Shi","231085","MLG"
857,"黑河市","Heihe Shi","231100","HEK"
858,"市辖区","Shixiaqu","231101",
859,"爱辉区","Aihui Qu","231102","AHQ"
860,"嫩江县","Nenjiang Xian","231121","NJH"
861,"逊克县","Xunke Xian","231123","XUK"
862,"孙吴县","Sunwu Xian","231124","SUW"
863,"北安市","Bei,an Shi","231181","BAS"
864,"五大连池市","Wudalianchi Shi","231182","WDL"
865,"绥化地区","Suihua Diqu","232300","SHD"
866,"绥化市","Suihua Shi","232301","SUH"
867,"安达市","Anda Shi","232302","ADA"
868,"肇东市","Zhaodong Shi","232303","ZDS"
869,"海伦市","Hailun Shi","232304","HLU"
870,"望奎县","Wangkui Xian","232324","WKI"
871,"兰西县","Lanxi Xian","232325","LXT"
872,"青冈县","Qinggang Xian","232326","QGG"
873,"庆安县","Qing,an Xian","232330","QAN"
874,"明水县","Mingshui Xian","232331","MSU"
875,"绥棱县","Suileng Xian","232332","SLG"
876,"大兴安岭地区","Da Hinggan Ling Diqu","232700","DHL"
877,"呼玛县","Huma Xian","232721","HUM"
878,"塔河县","Tahe Xian","232722","TAH"
879,"漠河县","Mohe Xian","232723","MOH"
880,"市辖区","Shixiaqu","310100",
881,"黄浦区","Huangpu Qu","310101","HGP"
882,"南市区","Nanshi Qu","310102","NSI"
883,"卢湾区","Luwan Qu","310103","LWN"
884,"徐汇区","Xuhui Qu","310104","XHI"
885,"长宁区","Changning Qu","310105","CNQ"
886,"静安区","Jing,an Qu","310106","JAQ"
887,"普陀区","Putuo Qu","310107","PTQ"
888,"闸北区","Zhabei Qu","310108","ZBE"
889,"虹口区","Hongkou Qu","310109","HKQ"
890,"杨浦区","Yangpu Qu","310110","YPU"
891,"闵行区","Minhang Qu","310112","MHQ"
892,"宝山区","Baoshan Qu","310113","BAO"
893,"嘉定区","Jiading Qu","310114","JDG"
894,"浦东新区","Pudong Xinqu","310115","PDX"
895,"金山区","Jinshan Qu","310116","JSH"
896,"松江区","Songjiang Qu","310117","SOJ"
897,"县","Xian","310200",
898,"南汇县","Nanhui Xian","310225","NNH"
899,"奉贤县","Fengxian Xian","310226","FXI"
900,"青浦县","Qingpu Xian","310229","QPU"
901,"崇明县","Chongming Xian","310230","CMI"
902,"南京市","Nanjing Shi","320100","NKG"
903,"市辖区","Shixiaqu","320101",
904,"玄武区","Xuanwu Qu","320102","XWU"
905,"白下区","Baixia Qu","320103","BXQ"
906,"秦淮区","Qinhuai Qu","320104","QHU"
907,"建邺区","Jianye Qu","320105","JYQ"
908,"鼓楼区","Gulou Qu","320106","GLQ"
909,"下关区","Xiaguan Qu","320107","XGQ"
910,"浦口区","Pukou Qu","320111","PKO"
911,"大厂区","Dachang Qu","320112","DCH"
912,"栖霞区","Qixia Qu","320113","QAX"
913,"雨花台区","Yuhuatai Qu","320114","YHT"
914,"江宁县","Jiangning Xian","320121","JNX"
915,"江浦县","Jiangpu Xian","320122","JPU"
916,"六合县","Liuhe Xian","320123","LHE"
917,"溧水县","Lishui Xian","320124","LIS"
918,"高淳县","Gaochun Xian","320125","GCN"
919,"无锡市","Wuxi Shi","320200","WUX"
920,"市辖区","Shixiaqu","320201",
921,"崇安区","Chong,an Qu","320202","CGA"
922,"南长区","Nanchang Qu","320203","NCG"
923,"北塘区","Beitang Qu","320204","BTQ"
924,"郊区","Jiaoqu","320211","JQW"
925,"马山区","Mashan Qu","320212","MSW"
926,"江阴市","Jiangyin Shi","320281","JIA"
927,"宜兴市","Yixing Shi","320282","YIX"
928,"锡山市","Xishan Shi","320283","XSS"
929,"徐州市","Xuzhou Shi","320300","XUZ"
930,"市辖区","Shixiaqu","320301",
931,"鼓楼区","Gulou Qu","320302","GLU"
932,"云龙区","Yunlong Qu","320303","YLF"
933,"九里区","Jiuli Qu","320304","JUL"
934,"贾汪区","Jiawang Qu","320305","JWQ"
935,"泉山区","Quanshan Qu","320311","QSX"
936,"丰县","Feng Xian","320321","FXN"
937,"沛县","Pei Xian","320322","PEI"
938,"铜山县","Tongshan Xian","320323","TSX"
939,"睢宁县","Suining Xian","320324","SNI"
940,"新沂市","Xinyi Shi","320381","XYW"
941,"邳州市","Pizhou Shi","320382","PZO"
942,"常州市","Changzhou Shi","320400","CZX"
943,"市辖区","Shixiaqu","320401",
944,"天宁区","Tianning Qu","320402","TNQ"
945,"钟楼区","Zhonglou Qu","320404","ZLQ"
946,"戚墅堰区","Qishuyan Qu","320405","QSY"
947,"郊区","Jiaoqu","320411","JCZ"
948,"溧阳市","Liyang Shi","320481","LYR"
949,"金坛市","Jintan Shi","320482","JTS"
950,"武进市","Wujin Shi","320483","WJN"
951,"苏州市","Suzhou Shi","320500","SZH"
952,"市辖区","Shixiaqu","320501",
953,"沧浪区","Canglang Qu","320502","CLQ"
954,"平江区","Pingjiang Qu","320503","PJQ"
955,"金阊区","Jinchang Qu","320504","JCA"
956,"郊区","Jiaoqu","320511","JSZ"
957,"常熟市","Changshu Shi","320581","CGS"
958,"张家港市","Zhangjiagang Shi","320582","ZJG"
959,"昆山市","Kunshan Shi","320583","KUS"
960,"吴江市","Wujiang Shi","320584","WUJ"
961,"太仓市","Taicang Shi","320585","TAC"
962,"吴县市","Wuxian Shi","320586","WXS"
963,"南通市","Nantong Shi","320600","NTG"
964,"市辖区","Shixiaqu","320601",
965,"崇川区","Chongchuan Qu","320602","CCQ"
966,"港闸区","Gangzha Qu","320611","GZQ"
967,"海安县","Hai,an Xian","320621","HIA"
968,"如东县","Rudong Xian","320623","RDG"
969,"启东市","Qidong Shi","320681","QID"
970,"如皋市","Rugao Shi","320682","RGO"
971,"通州市","Tongzhou Shi","320683","TGA"
972,"海门市","Haimen Shi","320684","HME"
973,"连云港市","Lianyungang Shi","320700","LYG"
974,"市辖区","Shixiaqu","320701",
975,"连云区","Lianyun Qu","320703","LYB"
976,"云台区","Yuntai Qu","320704","YTI"
977,"新浦区","Xinpu Qu","320705","XPQ"
978,"海州区","Haizhou Qu","320706","HIZ"
979,"赣榆县","Ganyu Xian","320721","GYU"
980,"东海县","Donghai Xian","320722","DHX"
981,"灌云县","Guanyun Xian","320723","GYS"
982,"灌南县","Guannan Xian","320724","GUN"
983,"淮阴市","Huaiyin Shi","320800","HYS"
984,"市辖区","Shixiaqu","320801",
985,"清河区","Qinghe Qu","320802","QHH"
986,"清浦区","Qingpu Qu","320811","QPQ"
987,"淮阴县","Huaiyin Xian","320821","HYX"
988,"涟水县","Lianshui Xian","320826","LSI"
989,"洪泽县","Hongze Xian","320829","HGZ"
990,"盱眙县","Xuyi Xian","320830","XUY"
991,"金湖县","Jinhu Xian","320831","JHU"
992,"淮安市","Huai,an Xian","320882","HAS"
993,"盐城市","Yancheng Shi","320900","YCK"
994,"市辖区","Shixiaqu","320901",
995,"城区","Chengqu","320902","CQH"
996,"响水县","Xiangshui Xian","320921","XSH"
997,"滨海县","Binhai Xian","320922","BHI"
998,"阜宁县","Funing Xian","320923","FNG"
999,"射阳县","Sheyang Xian","320924","SEY"
1000,"建湖县","Jianhu Xian","320925","JIH"
1001,"盐都县","Yandu Xian","320928","YDU"
1002,"东台市","Dongtai Shi","320981","DTS"
1003,"大丰市","Dafeng Shi","320982","DFS"
1004,"扬州市","Yangzhou Shi","321000","YZH"
1005,"市辖区","Shixiaqu","321001",
1006,"广陵区","Guangling Qu","321002","GGL"
1007,"郊区","Jiaoqu","321011","JYZ"
1008,"宝应县","Baoying Xian","321023","BYI"
1009,"邗江县","Hanjiang Xian","321027","HAJ"
1010,"仪征市","Yizheng Shi","321081","YZE"
1011,"高邮市","Gaoyou Shi","321084","GYO"
1012,"江都市","Jiangdu Shi","321088","JDU"
1013,"镇江市","Zhenjiang Shi","321100","ZHE"
1014,"市辖区","Shixiaqu","321101",
1015,"东口区","Dongkou Qu","321102","JKQ"
1016,"润州区","Runzhou Qu","321111","RZQ"
1017,"丹徒县","Dantu Xian","321121","DNT"
1018,"丹阳市","Danyang Xian","321181","DNY"
1019,"扬中市","Yangzhong Shi","321182","YZG"
1020,"句容市","Jurong Shi","321183","JRG"
1021,"泰州市","Taizhou Shi","321200","TZS"
1022,"市辖区","Shixiaqu","321201",
1023,"海陵区","Hailing Qu","321202","HIL"
1024,"高港区","Gaogang Qu","321203","GGQ"
1025,"兴化市","Xinghua Shi","321281","XHS"
1026,"靖江市","Jingjiang Shi","321282","JGJ"
1027,"泰兴市","Taixing Shi","321283","TXG"
1028,"姜堰市","Jiangyan Shi","321284","JYS"
1029,"宿迁市","Suqian Shi","321300","SUQ"
1030,"市辖区","Shixiaqu","321301",
1031,"宿城区","Sucheng Qu","321302","SCE"
1032,"宿豫区","Suyu Qu","321321","SYY"
1033,"沭阳县","Shuyang Xian","321322","SYD"
1034,"泗阳县","Siyang Xian","321323","SIY"
1035,"泗洪县","Sihong Xian","321324","SIH"
1036,"杭州市","Hangzhou Shi","330100","HGH"
1037,"市辖区","Shixiaqu","330101",
1038,"上城区","Shangcheng Qu","330102","SCQ"
1039,"下城区","Xiacheng Qu","330103","XCG"
1040,"江干区","Jianggan Qu","330104","JGQ"
1041,"拱墅区","Gongshu Qu","330105","GSQ"
1042,"西湖区","Xihu Qu","330106","XHU"
1043,"滨江区","Binjiang Qu","330108","BJQ"
1044,"桐庐县","Tonglu Xian","330122","TLU"
1045,"淳安县","Chun,an Xian","330127","CAZ"
1046,"萧山市","Xiaoshan Shi","330181","XIS"
1047,"建德市","Jiande Shi","330182","JDS"
1048,"富阳市","Fuyang Shi","330183","FYZ"
1049,"余杭市","Yuhang Shi","330184","YHS"
1050,"临安市","Lin,an Shi","330185","LNA"
1051,"宁波市","Ningbo Shi","330200","NGB"
1052,"市辖区","Shixiaqu","330201",
1053,"海曙区","Haishu Qu","330203","HNB"
1054,"江东区","Jiangdong Qu","330204","JDO"
1055,"江北区","Jiangbei Qu","330205","JBQ"
1056,"北仑区","Beilun Qu","330206","BLN"
1057,"镇海区","Zhenhai Qu","330211","ZHF"
1058,"象山县","Xiangshan Xian","330225","YSZ"
1059,"宁海县","Ninghai Xian","330226","NHI"
1060,"鄞县","Yin Xian","330227","YXZ"
1061,"余姚市","Yuyao Shi","330281","YYO"
1062,"慈溪市","Cixi Shi","330282","CXI"
1063,"奉化市","Fenghua Shi","330283","FHU"
1064,"温州市","Wenzhou Shi","330300","WNZ"
1065,"市辖区","Shixiaqu","330301",
1066,"鹿城区","Lucheng Qu","330302","LUW"
1067,"龙湾区","Longwan Qu","330303","LWW"
1068,"瓯海区","Ouhai Qu","330304","OHQ"
1069,"洞头县","Dongtou Xian","330322","DTO"
1070,"永嘉县","Yongjia Xian","330324","YJX"
1071,"平阳县","Pingyang Xian","330326","PYG"
1072,"苍南县","Cangnan Xian","330327","CAN"
1073,"文成县","Wencheng Xian","330328","WCZ"
1074,"泰顺县","Taishun Xian","330329","TSZ"
1075,"瑞安市","Rui,an Xian","330381","RAS"
1076,"乐清市","Yueqing Shi","330382","YQZ"
1077,"嘉兴市","Jiaxing Shi","330400","JIX"
1078,"市辖区","Shixiaqu","330401",
1079,"秀城区","Xiucheng Qu","330402","XCJ"
1080,"郊区","Jiaoqu","330411","JJX"
1081,"嘉善县","Jiashan Xian","330421","JSK"
1082,"海盐县","Haiyan Xian","330424","HYN"
1083,"海宁市","Haining Shi","330481","HNG"
1084,"平湖市","Pinghu Shi","330482","PHU"
1085,"桐乡市","Tongxiang Shi","330483","TXZ"
1086,"湖州市","Huzhou Shi","330500","HZH"
1087,"市辖区","Shixiaqu","330501",
1088,"德清县","Deqing Xian","330521","DQX"
1089,"长兴县","Changxing Xian","330522","CXG"
1090,"安吉县","Anji Xian","330523","AJI"
1091,"绍兴市","Shaoxing Shi","330600","SXG"
1092,"市辖区","Shixiaqu","330601",
1093,"越城区","Yuecheng Qu","330602","YSX"
1094,"绍兴县","Shaoxing Xian","330621","SXZ"
1095,"新昌县","Xinchang Xian","330624","XCX"
1096,"诸暨市","Zhuji Shi","330681","ZHJ"
1097,"上虞市","Shangyu Shi","330682","SYZ"
1098,"嵊州市","Shengzhou Shi","330683","SGZ"
1099,"金华市","Jinhua Shi","330700","JHA"
1100,"市辖区","Shixiaqu","330701",
1101,"婺城区","Wucheng Qu","330702","WCF"
1102,"金华县","Jinhua Xian","330721","JNH"
